filepath,filename,domain,label,stratify_key,flag,split
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7101-167.jpg,7101-167.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7045-207.jpg,7045-207.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7039-196.jpg,7039-196.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7050-135.jpg,7050-135.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7007-145.jpg,7007-145.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7051-67.jpg,7051-67.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7029-15.jpg,7029-15.jpg,Decks,Non-Cracked,Decks_Non-Cracked,"noncracked_high_edges, very_dark",train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7054-171.jpg,7054-171.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7138-11.jpg,7138-11.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7001-54.jpg,7001-54.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7116-132.jpg,7116-132.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7048-194.jpg,7048-194.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7113-153.jpg,7113-153.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7049-31.jpg,7049-31.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7136-132.jpg,7136-132.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7024-180.jpg,7024-180.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7053-216.jpg,7053-216.jpg,Decks,Non-Cracked,Decks_Non-Cracked,"noncracked_high_edges, very_dark",train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7032-79.jpg,7032-79.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7037-196.jpg,7037-196.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7014-14.jpg,7014-14.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7017-251.jpg,7017-251.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7116-8.jpg,7116-8.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7046-151.jpg,7046-151.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7100-124.jpg,7100-124.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7046-133.jpg,7046-133.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7057-15.jpg,7057-15.jpg,Decks,Non-Cracked,Decks_Non-Cracked,"noncracked_high_edges, very_dark",train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7054-24.jpg,7054-24.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7032-163.jpg,7032-163.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7008-216.jpg,7008-216.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7098-68.jpg,7098-68.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7047-133.jpg,7047-133.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7025-162.jpg,7025-162.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7034-108.jpg,7034-108.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7025-143.jpg,7025-143.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7024-91.jpg,7024-91.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7053-67.jpg,7053-67.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7049-100.jpg,7049-100.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7043-246.jpg,7043-246.jpg,Decks,Non-Cracked,Decks_Non-Cracked,"noncracked_high_edges, very_dark",train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7039-125.jpg,7039-125.jpg,Decks,Non-Cracked,Decks_Non-Cracked,"noncracked_high_edges, very_dark",train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7018-249.jpg,7018-249.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7051-99.jpg,7051-99.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7139-25.jpg,7139-25.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7014-215.jpg,7014-215.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7043-55.jpg,7043-55.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7054-173.jpg,7054-173.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7121-113.jpg,7121-113.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7057-16.jpg,7057-16.jpg,Decks,Non-Cracked,Decks_Non-Cracked,"noncracked_high_edges, very_dark",train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7100-192.jpg,7100-192.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7101-195.jpg,7101-195.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7039-143.jpg,7039-143.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7139-62.jpg,7139-62.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7029-8.jpg,7029-8.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7132-169.jpg,7132-169.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7121-33.jpg,7121-33.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7025-110.jpg,7025-110.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7114-66.jpg,7114-66.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7136-149.jpg,7136-149.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7029-1.jpg,7029-1.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Cracked\7020-19.jpg,7020-19.jpg,Decks,Cracked,Decks_Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7051-103.jpg,7051-103.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7128-180.jpg,7128-180.jpg,Walls,Non-Cracked,Walls_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7001-18.jpg,7001-18.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7119-133.jpg,7119-133.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7101-66.jpg,7101-66.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7116-84.jpg,7116-84.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Cracked\7085-87.jpg,7085-87.jpg,Walls,Cracked,Walls_Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7029-13.jpg,7029-13.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7015-16.jpg,7015-16.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7101-155.jpg,7101-155.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7106-97.jpg,7106-97.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7023-145.jpg,7023-145.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7024-131.jpg,7024-131.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7046-72.jpg,7046-72.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7119-81.jpg,7119-81.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7025-109.jpg,7025-109.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7029-32.jpg,7029-32.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7041-1.jpg,7041-1.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7125-203.jpg,7125-203.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7036-117.jpg,7036-117.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7053-16.jpg,7053-16.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7117-66.jpg,7117-66.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7121-8.jpg,7121-8.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7032-62.jpg,7032-62.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7052-103.jpg,7052-103.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7054-154.jpg,7054-154.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7016-1.jpg,7016-1.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7107-11.jpg,7107-11.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7057-18.jpg,7057-18.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Cracked\7086-61.jpg,7086-61.jpg,Walls,Cracked,Walls_Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7116-27.jpg,7116-27.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7022-42.jpg,7022-42.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7050-79.jpg,7050-79.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7014-9.jpg,7014-9.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7017-109.jpg,7017-109.jpg,Decks,Non-Cracked,Decks_Non-Cracked,"noncracked_high_edges, very_dark",train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7107-30.jpg,7107-30.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7014-109.jpg,7014-109.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7048-118.jpg,7048-118.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7033-37.jpg,7033-37.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7021-134.jpg,7021-134.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7031-55.jpg,7031-55.jpg,Decks,Non-Cracked,Decks_Non-Cracked,"noncracked_high_edges, very_dark",train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7075-49.jpg,7075-49.jpg,Walls,Non-Cracked,Walls_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7054-175.jpg,7054-175.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7051-151.jpg,7051-151.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7023-59.jpg,7023-59.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7014-7.jpg,7014-7.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7128-29.jpg,7128-29.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7119-136.jpg,7119-136.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7030-108.jpg,7030-108.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7052-246.jpg,7052-246.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7034-65.jpg,7034-65.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7016-21.jpg,7016-21.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7136-98.jpg,7136-98.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7047-71.jpg,7047-71.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7040-250.jpg,7040-250.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7014-19.jpg,7014-19.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7053-172.jpg,7053-172.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7013-109.jpg,7013-109.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7107-139.jpg,7107-139.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7047-158.jpg,7047-158.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7113-155.jpg,7113-155.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7119-111.jpg,7119-111.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7030-198.jpg,7030-198.jpg,Decks,Non-Cracked,Decks_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_A_Walls\Non-Cracked\7100-196.jpg,7100-196.jpg,Walls,Non-Cracked,Walls_Non-Cracked,noncracked_high_edges,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7007-163.jpg,7007-163.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7015-3.jpg,7015-3.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7017-199.jpg,7017-199.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_dark,train
C:\Users\ikerd\Desktop\Vision  Project\Crack-Identification---Group-A\Training_Pool_B_Decks\Non-Cracked\7020-9.jpg,7020-9.jpg,Decks,Non-Cracked,Decks_Non-Cracked,very_bright,train
